time,rating,text,name,category,latitude,longitude,safety,cleanliness,infrastructure,nature,attractions,heritage,costs,other,created_at,id,lead_time,updated_at
1530718748074,5.0,"Select your tea in the shop, head downstairs, take off your shoes in exchange for the conical felt slippers, and take a spot on the floor as the shop owner comes to brew and serve your tea. Everything about the interior curates a space of comfort and peace - from the furniture, textiles, the little work area that made it feel like the in-house crafts(wo)man had just stepped out for a break. It’s the kind of environment that’s conducive to catching up with an old friend for hours or meditating your way to introspection.",Puerh Brooklyn teashop,Tea house||Art gallery||Fashion designer||Meditation center||Pottery store,40.7143355,-73.9611974,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,notmentioned,positive
1463592781505,5.0,Amazing atmosphere. Great view of the stage from any seat.,Lincoln Center for the Performing Arts,Performing arts theater||Concert hall||Live music venue||Opera house||Orchestra||Tourist attraction,40.7724641,-73.9834889,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,notmentioned,positive
1533375609598,4.0,"Love to shop , different stores,i like shopping for my daughter there in the children's place",Queens Center,Shopping mall||Clothing store||Restaurant,40.734483399999995,-73.8696793,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1551587035109,5.0,Great for kids!! I will go Back few more time.,Museum of the Moving Image,Museum||Arts organization||Event venue||Movie theater||Tourist attraction,40.7564375,-73.9235881,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1470122684694,1.0,Why would some one want to go there? Why did I?,SeaGlass Carousel,Amusement park ride||Tourist attraction,40.7021532,-74.0150019,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,negative
1576935814895,5.0,I love the mall,Green Acres Mall,Shopping mall||Clothing store||Restaurant,40.6627613,-73.7196783,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1532560823681,3.0,The Bronx is back,Graham Triangle,Park||Tourist attraction,40.810555,-73.9276237,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1454514218397,4.0,Really cool building in nice area with lots to do.,Flatiron Building,Building||Historical place||Tourist attraction,40.7410605,-73.9896986,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,positive
1538266123770,4.0,It is good park for walking and relaxing at the same time.,The Battery,Park||Tourist attraction,40.703140999999995,-74.0159996,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1513816743733,5.0,Beautiful view and peaceful place,Oakland Lake,Park||Tourist attraction,40.7580912,-73.7601813,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1566818378785,5.0,It's was very nice.and.the bathroom was soo clean thanks to the.staff,Cunningham Park,Park||Baseball field||Basketball court||Football Field||Playground||Tennis court||Tourist attraction,40.7291208,-73.7742339,notmentioned,positive,positive,notmentioned,notmentioned,notmentioned,notmentioned,positive
1579552030184,5.0,"Very good museum, the only one where you can get into a concorde, a submarine launcher and an aircraft carrier.","Intrepid Sea, Air & Space Museum",Museum||Historical place||Historical landmark||Tourist attraction,40.7645266,-73.99960759999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,positive
1492650022593,2.0,The day I visited was not open all the rooms and the price charged was U $ 18.00 I thought it was expensive and there were no works worth the amount paid! It was on 4/15/2017.,New Museum,Art museum||Tourist attraction,40.7223376,-73.9928905,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,negative,negative
1545356514555,5.0,Cheap purchases in nyc,Soho mall,Shopping mall,40.7201939,-73.99683379999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive
1555672489552,5.0,Another nice and big space playground for my kids. It's special for us with it's unusual play equipments.,Gravesend Park,Park||Baseball field||Basketball court||Handball court||Playground||Tourist attraction,40.6234499,-73.98428849999999,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,notmentioned,positive
1568410457639,5.0,Very long walking path. Great spots along the route for get togethers with family and friends. Baseball fields and plenty of parking as well.,Kings Point Park,Park||Tourist attraction,40.8141967,-73.7492567,notmentioned,notmentioned,positive,positive,positive,notmentioned,notmentioned,positive
1583542901331,5.0,Variety of shops and offers,Queens Center,Shopping mall||Clothing store||Restaurant,40.734483399999995,-73.8696793,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive,positive
1531080190987,4.0,"Nice park, but better for older kids",Diana Ross Playground,Playground||Tourist attraction,40.7822731,-73.97097339999999,notmentioned,notmentioned,notmentioned,positive,neutral,notmentioned,notmentioned,neutral
1577556918847,4.0,"So many people, but food is worth it",Chelsea Market,Shopping mall,40.7424509,-74.0059581,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive,neutral
1535733242487,5.0,Saw the solar eclipse here and the communal aspect of the park is great. Usually live music going on as well,Tompkins Square Park,City park||Basketball court||Dog park||Handball court||Park||Playground||Public swimming pool,40.726429499999995,-73.9817841,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1565030105820,4.0,Huge church,The Riverside Church,Church||Attraction||Entertainment and recreation||Tourist attraction,40.8118401,-73.9631244,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive
1605564366622,1.0,Don't recommend anyone taking there dog at pet supply plus to get groomed they are not trained very well,Linden Center,Shopping mall,40.6714498,-73.856524,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative
1506570806717,4.0,Excellent place to bring family,Bronx Zoo,Zoo||Tourist attraction,40.8505949,-73.8769982,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1555168662789,4.0,One of best park around here!,Flushing Meadows Corona Park,Park||Tourist attraction,40.7400275,-73.8406953,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1561035861106,5.0,It is unique the views are impressive,Columbus Circle,Historical landmark,40.7680797,-73.9818957,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1478103669891,4.0,"Food is pricey, cooked before you even order.",Barclays Center,Arena||Sports complex,40.6826465,-73.97541559999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,negative
1492961380341,5.0,Really interesting and varied park with lots of fun things to do.,Seaside Wildlife Nature Park,Park||Nature preserve||Playground||Tourist attraction,40.5401773,-74.14303269999999,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1542954190049,5.0,Best rink in Brooklyn in Brooklyn so far. Only wish is that they had extended hours of operation,LeFrak Center at Lakeside Prospect Park Brooklyn,Ice skating rink||Bicycle rental service||Boat rental service||Ice skating instructor||Roller skating rink||Tourist attraction,40.6572752,-73.9641611,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,neutral
1492645871603,5.0,Its fun and I love this park to bring my son,Virginia Playground,Playground,40.8343242,-73.8620456,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1573844237088,5.0,great place,One Fulton Square,Shopping mall,40.7591235,-73.83258339999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1509850014837,5.0,One of the greatest views into the city!!,Gantry Plaza State Park,Park||Tourist attraction,40.7455077,-73.9587485,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1565795928896,5.0,One side of the bridge is solely dedicated to bicycle traffic. Great views of the Manhattan skyline.,Manhattan Bridge,Bridge||Tourist attraction,40.7074959,-73.99077419999999,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,notmentioned,positive
1560181664434,5.0,"Who knew!? Looking for something different for our Manhattan bike ride, we did Randall's Island. I've lived here for 20 years, but I've never seen any more than you can see from the RFK bridge at 50 mph. haha What a wonderful surprise. Beautiful baseball fields (and, ugh, soccer), greenways with abundance of flowers, concessions, fantastic picnic areas with city views . . . really really nice and well-maintained park. Even better, it seemed like mostly families and middle aged couples - everything very civil, no boom boxes blasting. This is a great extension of any East side Manhattan bike ride. Just about 4 mi or so all the way around. READ IF YOU'RE COMING FORM EAST SIDE PATHWAY - if you're doing this on a bike or even walking on the Harlem/East River paths, use the footbridge at 102nd vs going up to the RFK bridge area. You can get there. Our workers paradise East Side . . . the path has crumbled. Rather than fix it, there's just a blockade.",Randall's Island Park,Park||Tourist attraction,40.795812999999995,-73.922517,positive,positive,negative,positive,positive,notmentioned,notmentioned,positive
1619756827167,3.0,Not to creative witn decor,Post Road Plaza,Shopping mall,40.8914684,-73.82049959999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative
1465337740319,2.0,"The zoo itself is great. The experience of visiting the zoo is a nightmare. Never before have I seen a bunch of obnoxious, undisciplined, very loud kids all in one place. Thousands of barbaric children are brought here on school trips and literally shove and body check you at each exhibit. Chaperones have no control over these kids and the zoo staff allows this behavior to interfere with the enjoyment of the other guests who want to bring their families here. I'm never returning to this place. I'd rather be on the other side of the fence with the lions. I'd be much safer.",Bronx Zoo,Zoo||Tourist attraction,40.8505949,-73.8769982,negative,notmentioned,notmentioned,positive,negative,notmentioned,notmentioned,negative
1609017328913,5.0,Dairy queen there is great,The Shops at SkyView Center,Shopping mall||Restaurant,40.7572609,-73.8356116,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1502371469620,5.0,Very interesting exhibition. Not large by any means but worth stopping in. Seeing an actual speak easy is very interesting.,Exhibition-The Amer Gangster,Local history museum||Museum||Tourist attraction,40.727506,-73.98583909999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,positive
1533592461153,5.0,"You have to come here if you are a comedy geek or if you are just looking for some laughs. Your legs may hurt a bit after, but it's worth it.",Comedy Cellar,Comedy club||Tourist attraction,40.7302002,-74.0005639,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1573732167975,4.0,"Sakura Park is a small park beside the Riverside Church, close to Hudson river. It's named after the many cherry trees that was given by the Japanese resident in New York in 1912. A good place to rest, read a book or simply collect your mind in a busy city. It's beautiful to see the trees bloddom in the springtime, but also quite beautiful in the fall.",Sakura Park,Park||Tourist attraction,40.8127856,-73.9622491,notmentioned,notmentioned,notmentioned,positive,positive,positive,notmentioned,positive
1502225710194,3.0,Good place to sit and eat lunch and watch all the foreign tourists get on with their tours.,City Hall Park,Park||City park||Tourist attraction,40.7124142,-74.0065164,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1524272759532,5.0,Great walk nice park and keep your eyes open due that you may run to someone famous at any giving time. NYC the financial district,Bowling Green,Park||Tourist attraction,40.7049774,-74.0136509,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1545572057185,5.0,"Quite beautiful, but not the humbling feeling of being in the house of god",St. Patrick's Cathedral,Cathedral||Catholic church||Tourist attraction,40.7586117,-73.9761953,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,neutral
1553017104547,5.0,The best park in New York City. As close to getting to the country as you can get.,Van Cortlandt Park,Park||Tourist attraction,40.8972233,-73.8860668,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1555794334213,5.0,Great friendly staff all over.,Madison Square Garden,Arena||Event venue||Stadium||Tourist attraction,40.7505045,-73.9934387,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1522659509089,5.0,"Another part of NYC of legend,so much to see and enjoy,great weather at the time,and busy!,loved it.",The Battery,Park||Tourist attraction,40.703140999999995,-74.0159996,notmentioned,notmentioned,notmentioned,positive,positive,positive,notmentioned,positive
1534776173220,4.0,Lincoln Terrace in the beautiful place but if you going to spend the money wisely everything else in the park you need to fix up the basketball courts do the ground get some fiberglass Backwoods to make the place look nice like you make everywhere else in the park look nice so the kids will feel good about coming out playing on the courts because that's one of the reasons why they don't come out because it don't look nice,Lincoln Terrace / Arthur S. Somers Park,Park||Baseball field||Basketball court||Dog park||Handball court||Playground||Tennis court||Tourist attraction,40.6668637,-73.9272053,notmentioned,notmentioned,negative,positive,notmentioned,notmentioned,neutral,negative
1560730648294,5.0,Such a cute place. The staff was amazing! Highly recommend.,Trolls The Experience,Amusement center||Tourist attraction,40.765724299999995,-73.98120569999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1529319028053,3.0,scenery is very beatiful,Queens Botanical Garden,Botanical garden||Tourist attraction,40.7504225,-73.8301548,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1574856987369,5.0,Relaxing,West Harlem Piers,Park||Tourist attraction,40.8194924,-73.9610999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1551267421058,5.0,Fantastic outdoor venue.,Rockaway Beach Park,Park,40.5843999,-73.8118892,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1507738533904,5.0,Love it and still do.. so did my man...,The Shops at Columbus Circle,Shopping mall,40.7685811,-73.9831811,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1551240634238,5.0,"Those who know the Flatiron Building from films should visit, the metro is very close and next to the building is also the Madison Square Park.",Flatiron Building,Building||Historical place||Tourist attraction,40.7410605,-73.9896986,notmentioned,notmentioned,positive,positive,positive,positive,notmentioned,positive
1481557395685,3.0,"Great field for football and baseball. Field needs a little updating. Be careful at night, mickey and his boys run through the field with no regards. Needs traps and bait to reduce the amount of rodents.",Harlem River Park,Park||Football Field||Soccer field||Tourist attraction,40.8058366,-73.9335143,negative,negative,negative,notmentioned,neutral,notmentioned,notmentioned,negative
1563539866517,5.0,I will definitely be coming back!,Rockefeller Park,Park||Tourist attraction,40.7162438,-74.016581,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1509849492475,4.0,"The first Saturday of every month at 17:00-a day when you can enter for free, so you can view it for free if you go along with it. However, since the admission fee is originally treated as a donation, you can view it even if you feel comfortable. I was looking forward to seeing all the 100 views of Edo in Hiroshige side by side, but the oriental area is currently closed (there is no indication that it will be reopened). I was disappointed that Ukiyo-e is one of the popular exhibitions. You can enjoy the atmosphere as if you came to a different world with the rich collection of Egypt. The special exhibition was an exhibition unique to a large museum.",Brooklyn Museum,Art museum||Museum||Tourist attraction,40.6712062,-73.9636306,notmentioned,notmentioned,notmentioned,notmentioned,neutral,positive,positive,positive
1604668171845,5.0,I like a lot a lot to see to share that to eat excellent measures,Brookfield Place,Shopping mall||Tourist attraction,40.712716799999995,-74.01528239999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1575297028970,5.0,Nostalgic,Strawberry Fields,Tourist attraction||Historical landmark||Scenic spot,40.7758392,-73.9747655,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive
1504905434939,4.0,"Bowne Park is a well kept park that has a lot of geese, a few ducks and a lot of turtles. Benches surround the lake and are found throughout the park. Newly renovated playground. Newly renovated bathrooms. Has a bocce ball court.",Bowne Park,Park||Tourist attraction,40.7704771,-73.8072049,notmentioned,positive,positive,positive,positive,notmentioned,notmentioned,positive
1565745121485,5.0,"A historical place, worth visiting.",St. Bartholomew's Church,Episcopal church||Church||Place of worship||Tourist attraction,40.757463099999995,-73.9733474,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive
1625013698685,5.0,Lots of variety. Has Ecuadorian food,E&E Sophia Farms Corp.,Farmers' market||Dairy||Fruit and vegetable store||Grocery store||Ice cream shop||Mexican grocery store,40.716716,-73.9019407,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1472602887148,5.0,"The Statue of Liberty is a must visit for anyone on vacation or even if you live in the area and have never gotten around to visiting. You can get to liberty island from both the New Jersey and New York sides of the Hudson. You’ll have to buy tickets for the ferry and also get a ticket if you want to go to the crown of the Statue of Liberty. I personally like visiting from the NJ side because you can also go to Ellis Island and see that historical site too. Although, I believe you can get tickets to do both the statue and Ellis from the New York Side, but I’ve never done it. It’s something to behold standing on Liberty Island looking up at the Statue of Liberty. The island itself isn't that large, but it has never seemed too crowded the times we've visited and has always been relatively clean. In addition to the statue, it’s also a great site to turn around and look at lower manhattan. While it’s still jarring not to see the twin towers standing there, it’s an amazing view seeing Freedom Tower raising above the skyline. On a busy day it’s amazing to look at all the activity in the Hudson. You'll see badges, ferris, cruise ships, small boats, tug boats, and more. This a a great place to visit for both the young and the old. If you’ve never visited, make sure you do someday, you won't regret it.",Statue of Liberty National Monument,Historical landmark||Monument||National park||Tourist attraction,40.6892494,-74.04450039999999,notmentioned,positive,neutral,positive,positive,positive,neutral,positive
1597400342404,5.0,a view that is out of the ordinary,Manhattan Bridge,Bridge||Tourist attraction,40.7074959,-73.99077419999999,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1620270052139,5.0,anything you could ever want to eat in a great vibe place,Dekalb Market Hall,Market||Event venue||Food court||Live music venue||Tourist attraction,40.6904001,-73.982956,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1595400583144,5.0,Love but buy baby store!!!!!,Liberty View Industrial Plaza,Shopping mall,40.6592586,-74.0044387,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1582626229034,3.0,"I visited the Marshall's. It was nothing special. Again, with this chain I find the stores are in disarray. Marshall's needs a full revamp. It's too cluttered and nothing is organised. It comes across as a warehouse with merchandise thrown unto racks with no attention to detail. The cosmetics section could be presented better and kept tidier. I found that section to be quite a disaster in terms of presentation. The staff are helpful and friendly.",Atlantic Center,Shopping mall||Parking garage,40.683706,-73.97502,notmentioned,negative,negative,notmentioned,neutral,notmentioned,notmentioned,neutral
1581342838404,3.0,Dystopian comes to mind.,Port Authority Midtown Bus Terminal,Bus station,40.7569006,-73.9902798,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative
1578011068516,5.0,"The Vessel is an amazing new installation art piece at the Hudson Yards. It’s a gorgeous structure that you can walk on. You have to make a reservation to walk, which is free, but you must have a reservation. It’s right at the end of the High Line. The staff are friendly and the gift shop has some really cool stuff as well. Definitely stop by this gorgeous art piece when you’re in NYC!",Vessel,Tourist attraction,40.7538073,-74.0021537,notmentioned,notmentioned,positive,positive,positive,positive,positive,positive
1548247085688,4.0,Great venue for a show.,Park Avenue Armory,Arts organization||Art center||Art museum||Historical landmark||Modern art museum||Movie theater||Museum||Non-profit organization||Performing arts theater||Tourist attraction,40.767295399999995,-73.9656313,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1611880626200,5.0,Great place to come with friens and family,Museum of Illusions,Museum||Art museum||Science museum,40.7397011,-74.0029842,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1590354700067,5.0,That's beautiful place air fresh and everything is good I love it,Wards Island Park,Park||Tourist attraction,40.7842057,-73.92929389999999,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1557033000846,5.0,I was on the observation Deck that will be1 thing in my life I will never forget.I was out here in California probably 30 yr later.I was at work and look on the TV and saw the two towers fall .It broke my heart part of our history was torn away from all of us.I feel for all of the people that were lost. The people that were hurt. Jeff a person with a lot of feelings for the WORLD TRADE CENTER New York will never look the same again .,One World Observatory,Tourist attraction,40.713006199999995,-74.013173,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,negative
1579140942078,3.0,Lots of potential for a good neighborhood drinking spot but knocked off a star for an Irish bar that did not have Guinness (for at least part of my visit) and no food (even chips).,Dublin House,Irish pub||Bar||Historical landmark,40.7837724,-73.97923759999999,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,negative,negative
1565555134456,5.0,Addictive,Washington Square Park,Park||Tourist attraction,40.7308838,-73.997332,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1461343060548,4.0,"Plenty of space, water area, separated playgrounds for little kids and older ones and also has basketball and other courts, my son loves it there.",Space Time Playground,Park,40.8223148,-73.8598219,notmentioned,notmentioned,positive,positive,positive,notmentioned,notmentioned,positive
1615670278641,4.0,"A really great eatery with a lot of mom and pop smaller businesses representing their craft! Definitely COVID has dampered the atmosphere, but the food shines through and the outside eatery was surprisingly comfortable and well heated.",Chelsea Market,Shopping mall,40.7424509,-74.0059581,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,notmentioned,neutral
1520449627652,3.0,Very quiet and a good movie theater,Fresh Meadows Place,Shopping mall,40.739983599999995,-73.7859357,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1565876654138,4.0,Beautiful photo subject,Castle Clinton National Monument,Monument||Historical place||Tourist attraction,40.7034401,-74.0168023,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1541897133110,4.0,Good experience,Canarsie Plaza,Shopping mall,40.645942999999995,-73.9138698,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1544136803679,5.0,Great famers market and great booths for the holiday market. My yearly favorite,Union Square Park,Park||City park||Tourist attraction,40.735823499999995,-73.9905215,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1505149527531,3.0,The park can use a few slight improvements. Such as the pavement is battered and the benches need work as well.,Thomas Paine Park,Park||Tourist attraction,40.715032099999995,-74.00266169999999,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,negative
1563316150612,2.0,The playground equipment is OUTDATED! But somehow I still love this playground. Nice space and the sprinklers are awesome.,Belmont Playground,Playground,40.850245099999995,-73.88766369999999,notmentioned,notmentioned,negative,notmentioned,positive,notmentioned,notmentioned,positive
1532882491902,5.0,"Very interesting Zoo for small kids, lots of walking involved, the sea lions are really amazing, all the kids had a great time.",Queens Zoo,Zoo||Tourist attraction,40.7439678,-73.84924579999999,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1546354320179,5.0,The best!,Flatiron Building,Building||Historical place||Tourist attraction,40.7410605,-73.9896986,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1558305280986,3.0,Cute place to spend one hour or so. Nice picture-taking points. Grab free tickets online beforehand to avoid long touristy lines.,Vessel,Tourist attraction,40.7538073,-74.0021537,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive,positive
1609438038585,4.0,This is under construction currently (December 2020). Classic of the year. Happy new year all!,Highbridge Water Tower,Scenic spot||Historical landmark||Tourist attraction,40.8425512,-73.9326214,notmentioned,notmentioned,neutral,notmentioned,notmentioned,positive,notmentioned,positive
1533045493675,5.0,My new favorite place,Brooklyn Bridge Park Pier 3,Park||Tourist attraction,40.6980329,-73.9996841,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1591560586722,4.0,Clean park need more seats,Davenport Park,Park,40.8961534,-73.7712633,notmentioned,positive,negative,notmentioned,notmentioned,notmentioned,notmentioned,negative
1578160059004,5.0,I love this park always something exciting going on great place to sit and have lunch or a great central location if you're meeting up with friends in the city. For more Instagram = nyc_eats_drinks,Union Square Park,Park||City park||Tourist attraction,40.735823499999995,-73.9905215,notmentioned,notmentioned,positive,positive,positive,notmentioned,notmentioned,positive
1508724072467,4.0,The audio guide didn't function for most exhibits. The particular theme was mostly on Chinese art rebelling against government. I didn't find it that interesting. But the architecture is incredible.,Solomon R. Guggenheim Museum,Modern art museum||Art museum||Museum||Tourist attraction,40.7829796,-73.9589706,notmentioned,notmentioned,negative,notmentioned,negative,positive,notmentioned,neutral
1581361011401,5.0,Impressive,Columbus Circle,Historical landmark,40.7680797,-73.9818957,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1437930495216,5.0,awesome,Hunter's Point South Park,Park||Tourist attraction,40.7422936,-73.9606831,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1557254678619,5.0,I just enjoyed the design of the building and the pizza from one of the restaurants.,Chelsea Market,Shopping mall,40.7424509,-74.0059581,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,positive
1582753068864,5.0,"One of my favourite places to visit when in Nyc. A part from the chouce of great restaurants, I like to spend time watching Lincoln Circle and the corner of Central Park 'framed' through the glass windows of the Time Warner Center. From the second level the view is spectacular.",Time Warner Center,Landmark||Tourist attraction||Tower,40.7685068,-73.9831349,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1500671465863,5.0,Make sure you book pedestal oot crown tickets in advance; you can't get them on the island. Audio tour is informative and pretty cool but give about 3 or 4 hours for as trip to the statue so that you can taker in the views and go through the full audio tour.,Statue of Liberty National Monument,Historical landmark||Monument||National park||Tourist attraction,40.6892494,-74.04450039999999,notmentioned,notmentioned,neutral,positive,positive,positive,notmentioned,neutral
1524508041945,5.0,Beautiful hall! The organized tour worth the money! The guide was very knowledgeable and kind.,Carnegie Hall,Concert hall||Live music venue||Tourist attraction,40.7651258,-73.97992359999999,notmentioned,notmentioned,positive,notmentioned,positive,positive,positive,positive
1535647449971,4.0,"A majestic NYC Landmark. Light a candle in remembrance of someone or something near and dear while there, and take in the grandeur of this magnificent, historical cathedral. Great location in the heart of NYC. Thoroughly enjoyed my visit here.",St. Patrick's Cathedral,Cathedral||Catholic church||Tourist attraction,40.7586117,-73.9761953,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,notmentioned,positive
1529372311660,5.0,Near NYU. Lit place,Washington Square Park,Park||Tourist attraction,40.7308838,-73.997332,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1565570131889,5.0,This my Hood,Fort Greene Park,Park||Tourist attraction,40.6914322,-73.975246,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1565140540371,5.0,The water is not so cold,Sunken Playground,Playground,40.8380064,-73.9361107,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,neutral
1578773026624,5.0,People still fish here! Great park! Don't go alone at night though - super sketch .,Willowbrook Park,Park||Archery range||Baseball field||BBQ area||Dog park||Playground||Tourist attraction,40.6008954,-74.1583113,negative,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1577294732408,5.0,"So I got a watch for my husband for a wedding gift, I needed it engraved and also the watch adjusted (links removed) was really glad to fine a place that was close to home, but also did both things, they were quick and very reasonably priced, will be back for future jewelry shopping",APR57,Watch store||Appraiser||Art gallery||Collectibles store||Jewelry appraiser||Jewelry store||Repair service||Sports memorabilia store,40.7653794,-73.9806833,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive
1557055919078,5.0,There is a lot of variety,Queens Night Market,Night market||Live music venue||Market||Tourist attraction,40.746773399999995,-73.8523481,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1619442744254,5.0,The best museum in NYC,The Met Cloisters,Art museum||Museum||Tourist attraction,40.8648628,-73.9317274,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive
1528214580922,5.0,Nice place for kids,Beach 30th Street Playground,Park||Tourist attraction,40.5927657,-73.7627518,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1515228633631,4.0,Very large department store directly at the Centrelpark,The Shops at Columbus Circle,Shopping mall,40.7685811,-73.9831811,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,notmentioned,positive
